symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
HOXA10-AS,HOXA-AS4,7p15.2,HSALNG0056863,"HSALNT0120363,HSALNT0120364,HSALNT0120365,HSALNT0120366,HSALNT0339923,HSALNT0339924,HSALNT0339925,HSALNT0339926,HSALNT0339927,HSALNT0339928,HSALNT0339929,HSALNT0339930",,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg10224937;cg23854860;cg21310745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29436575
HOXB-AS3,,17q21.32,,,,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg15255390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
HOXC-AS1,,12q13.13,,,,NA,,Disease,atherosclerosis,Blood;Thp1,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,HOXC6,NA,NA,Microarray;QRT-PCR;Wetern blotting assay,NA,NA,NA,NA,NA,NA,Lentivirus-mediated overexpression of hoxc-as1 induced hoxc6 expression at mrna and protein levels in thp-1 macrophages.Induction of cholesterol accumulation by ox-ldl could be partly suppressed by overexpression of hoxc-as1.,27574949
HULC,NCRNA00078;LINC00078;HCCAT1,6p24.3,HSALNG0047929,"HSALNT0100946,HSALNT0100947,HSALNT0100948,HSALNT0100951,HSALNT0100958,HSALNT0100959,HSALNT0100960,HSALNT0100961,HSALNT0100962,HSALNT0100965,HSALNT0100966,HSALNT0100967,HSALNT0100968,HSALNT0100969,HSALNT0100970,HSALNT0100971,HSALNT0100972,HSALNT0100974,HSALNT0100975,HSALNT0100979,HSALNT0100980,HSALNT0100981,HSALNT0100982,HSALNT0100983,HSALNT0100985,HSALNT0100987,HSALNT0100988,HSALNT0100989,HSALNT0100997,HSALNT0100998,HSALNT0101007,HSALNT0101008,HSALNT0101009,HSALNT0101010,HSALNT0101011,HSALNT0101012,HSALNT0101013,HSALNT0101014,HSALNT0101015,HSALNT0101017,HSALNT0101020,HSALNT0101023,HSALNT0101028,HSALNT0101030,HSALNT0101031,HSALNT0101032,HSALNT0101033,HSALNT0101037,HSALNT0101038,HSALNT0101042,HSALNT0101043,HSALNT0101046,HSALNT0101047,HSALNT0101053,HSALNT0101055,HSALNT0101056,HSALNT0101057,HSALNT0101058,HSALNT0101059,HSALNT0101060,HSALNT0101061,HSALNT0101062,HSALNT0101063,HSALNT0101064,HSALNT0101065,HSALNT0101066,HSALNT0101067,HSALNT0101068,HSALNT0101070,HSALNT0101071,HSALNT0101072,HSALNT0101073,HSALNT0101074,HSALNT0101075,HSALNT0101076,HSALNT0101077,HSALNT0101078,HSALNT0101079,HSALNT0101080,HSALNT0101081,HSALNT0101094,HSALNT0101095,HSALNT0101097,HSALNT0101098,HSALNT0289007,HSALNT0332209,HSALNT0332210,HSALNT0332211,HSALNT0332212,HSALNT0332213,HSALNT0332214,HSALNT0332215,HSALNT0332216,HSALNT0332217,HSALNT0332218,HSALNT0332219,HSALNT0332220,HSALNT0332221,HSALNT0332222,HSALNT0332223,HSALNT0332224,HSALNT0332225,HSALNT0332226,HSALNT0332227,HSALNT0332228,HSALNT0332229,HSALNT0332230,HSALNT0332231,HSALNT0332232,HSALNT0332233,HSALNT0332234,HSALNT0332235,HSALNT0332236,HSALNT0332237,HSALNT0332238,HSALNT0332239,HSALNT0332240,HSALNT0332241,HSALNT0332242,HSALNT0332243,HSALNT0332244,HSALNT0332245,HSALNT0332252,HSALNT0332253,HSALNT0332254,HSALNT0332255,HSALNT0332256,HSALNT0332257,HSALNT0332258,HSALNT0332259,HSALNT0332260,HSALNT0332261,HSALNT0332262,HSALNT0332263,HSALNT0332264,HSALNT0332265,HSALNT0332266,HSALNT0332267,HSALNT0332268,HSALNT0332269,HSALNT0332270,HSALNT0332271,HSALNT0332272,HSALNT0332273,HSALNT0332274,HSALNT0332275,HSALNT0332276,HSALNT0332277,HSALNT0332278,HSALNT0332279,HSALNT0332280,HSALNT0332281,HSALNT0332282,HSALNT0332283,HSALNT0332284,HSALNT0332285,HSALNT0332286,HSALNT0332287,HSALNT0332288,HSALNT0332289,HSALNT0332290,HSALNT0332291,HSALNT0332292,HSALNT0332293,HSALNT0332294,HSALNT0332295,HSALNT0332296,HSALNT0332297,HSALNT0332298,HSALNT0332299,HSALNT0332300,HSALNT0332301,HSALNT0332302,HSALNT0332303,HSALNT0332304,HSALNT0332305,HSALNT0332306,HSALNT0332307,HSALNT0332308,HSALNT0332309,HSALNT0332310,HSALNT0332311,HSALNT0332312,HSALNT0332313,HSALNT0332314,HSALNT0332315,HSALNT0332316,HSALNT0332317,HSALNT0332318,HSALNT0332319,HSALNT0332320,HSALNT0332321,HSALNT0332322,HSALNT0332323,HSALNT0332324,HSALNT0332325,HSALNT0332326,HSALNT0332327,HSALNT0332328,HSALNT0332329,HSALNT0332330,HSALNT0332331,HSALNT0332332,HSALNT0332333,HSALNT0332334,HSALNT0332335,HSALNT0332336,HSALNT0332337,HSALNT0332338,HSALNT0332339,HSALNT0332340,HSALNT0332341,HSALNT0332342,HSALNT0332343,HSALNT0332344,HSALNT0332345,HSALNT0332346,HSALNT0332347,HSALNT0332348,HSALNT0332349,HSALNT0332350,HSALNT0332351,HSALNT0332352,HSALNT0332353,HSALNT0332354,HSALNT0332355,HSALNT0332356,HSALNT0332357,HSALNT0332358,HSALNT0332359,HSALNT0332360,HSALNT0332361,HSALNT0332362,HSALNT0332363,HSALNT0332364,HSALNT0332365,HSALNT0332366,HSALNT0332367,HSALNT0332368,HSALNT0332369,HSALNT0332370,HSALNT0332371,HSALNT0332372,HSALNT0332373,HSALNT0332374,HSALNT0332375,HSALNT0332376,HSALNT0332377,HSALNT0332378,HSALNT0332379,HSALNT0332380,HSALNT0332381,HSALNT0332382,HSALNT0332383,HSALNT0332384,HSALNT0332385,HSALNT0332386,HSALNT0332387,HSALNT0332388,HSALNT0332390,HSALNT0332391,HSALNT0332392,HSALNT0332393,HSALNT0332394,HSALNT0332395,HSALNT0332396,HSALNT0332397,HSALNT0332398,HSALNT0332399,HSALNT0332400,HSALNT0332401,HSALNT0332402,HSALNT0332403,HSALNT0332404,HSALNT0332405,HSALNT0332406,HSALNT0332407,HSALNT0332408,HSALNT0332409,HSALNT0332410,HSALNT0332414",,NA,,Disease,atherosclerosis,Liver;Hepg2;Hepg2.2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E2F1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hulc activated the promoter of sphk1 in hepatoma cells through the transcription factor e2f1.Chromatin immunoprecipitation (chip) and electrophoretic mobility shift assay (emsa) further showed that e2f1 was capable of binding to the e2f1 element in the sphk1 promoter.,26540633
HULC,NCRNA00078;LINC00078;HCCAT1,6p24.3,HSALNG0047929,"HSALNT0100946,HSALNT0100947,HSALNT0100948,HSALNT0100951,HSALNT0100958,HSALNT0100959,HSALNT0100960,HSALNT0100961,HSALNT0100962,HSALNT0100965,HSALNT0100966,HSALNT0100967,HSALNT0100968,HSALNT0100969,HSALNT0100970,HSALNT0100971,HSALNT0100972,HSALNT0100974,HSALNT0100975,HSALNT0100979,HSALNT0100980,HSALNT0100981,HSALNT0100982,HSALNT0100983,HSALNT0100985,HSALNT0100987,HSALNT0100988,HSALNT0100989,HSALNT0100997,HSALNT0100998,HSALNT0101007,HSALNT0101008,HSALNT0101009,HSALNT0101010,HSALNT0101011,HSALNT0101012,HSALNT0101013,HSALNT0101014,HSALNT0101015,HSALNT0101017,HSALNT0101020,HSALNT0101023,HSALNT0101028,HSALNT0101030,HSALNT0101031,HSALNT0101032,HSALNT0101033,HSALNT0101037,HSALNT0101038,HSALNT0101042,HSALNT0101043,HSALNT0101046,HSALNT0101047,HSALNT0101053,HSALNT0101055,HSALNT0101056,HSALNT0101057,HSALNT0101058,HSALNT0101059,HSALNT0101060,HSALNT0101061,HSALNT0101062,HSALNT0101063,HSALNT0101064,HSALNT0101065,HSALNT0101066,HSALNT0101067,HSALNT0101068,HSALNT0101070,HSALNT0101071,HSALNT0101072,HSALNT0101073,HSALNT0101074,HSALNT0101075,HSALNT0101076,HSALNT0101077,HSALNT0101078,HSALNT0101079,HSALNT0101080,HSALNT0101081,HSALNT0101094,HSALNT0101095,HSALNT0101097,HSALNT0101098,HSALNT0289007,HSALNT0332209,HSALNT0332210,HSALNT0332211,HSALNT0332212,HSALNT0332213,HSALNT0332214,HSALNT0332215,HSALNT0332216,HSALNT0332217,HSALNT0332218,HSALNT0332219,HSALNT0332220,HSALNT0332221,HSALNT0332222,HSALNT0332223,HSALNT0332224,HSALNT0332225,HSALNT0332226,HSALNT0332227,HSALNT0332228,HSALNT0332229,HSALNT0332230,HSALNT0332231,HSALNT0332232,HSALNT0332233,HSALNT0332234,HSALNT0332235,HSALNT0332236,HSALNT0332237,HSALNT0332238,HSALNT0332239,HSALNT0332240,HSALNT0332241,HSALNT0332242,HSALNT0332243,HSALNT0332244,HSALNT0332245,HSALNT0332252,HSALNT0332253,HSALNT0332254,HSALNT0332255,HSALNT0332256,HSALNT0332257,HSALNT0332258,HSALNT0332259,HSALNT0332260,HSALNT0332261,HSALNT0332262,HSALNT0332263,HSALNT0332264,HSALNT0332265,HSALNT0332266,HSALNT0332267,HSALNT0332268,HSALNT0332269,HSALNT0332270,HSALNT0332271,HSALNT0332272,HSALNT0332273,HSALNT0332274,HSALNT0332275,HSALNT0332276,HSALNT0332277,HSALNT0332278,HSALNT0332279,HSALNT0332280,HSALNT0332281,HSALNT0332282,HSALNT0332283,HSALNT0332284,HSALNT0332285,HSALNT0332286,HSALNT0332287,HSALNT0332288,HSALNT0332289,HSALNT0332290,HSALNT0332291,HSALNT0332292,HSALNT0332293,HSALNT0332294,HSALNT0332295,HSALNT0332296,HSALNT0332297,HSALNT0332298,HSALNT0332299,HSALNT0332300,HSALNT0332301,HSALNT0332302,HSALNT0332303,HSALNT0332304,HSALNT0332305,HSALNT0332306,HSALNT0332307,HSALNT0332308,HSALNT0332309,HSALNT0332310,HSALNT0332311,HSALNT0332312,HSALNT0332313,HSALNT0332314,HSALNT0332315,HSALNT0332316,HSALNT0332317,HSALNT0332318,HSALNT0332319,HSALNT0332320,HSALNT0332321,HSALNT0332322,HSALNT0332323,HSALNT0332324,HSALNT0332325,HSALNT0332326,HSALNT0332327,HSALNT0332328,HSALNT0332329,HSALNT0332330,HSALNT0332331,HSALNT0332332,HSALNT0332333,HSALNT0332334,HSALNT0332335,HSALNT0332336,HSALNT0332337,HSALNT0332338,HSALNT0332339,HSALNT0332340,HSALNT0332341,HSALNT0332342,HSALNT0332343,HSALNT0332344,HSALNT0332345,HSALNT0332346,HSALNT0332347,HSALNT0332348,HSALNT0332349,HSALNT0332350,HSALNT0332351,HSALNT0332352,HSALNT0332353,HSALNT0332354,HSALNT0332355,HSALNT0332356,HSALNT0332357,HSALNT0332358,HSALNT0332359,HSALNT0332360,HSALNT0332361,HSALNT0332362,HSALNT0332363,HSALNT0332364,HSALNT0332365,HSALNT0332366,HSALNT0332367,HSALNT0332368,HSALNT0332369,HSALNT0332370,HSALNT0332371,HSALNT0332372,HSALNT0332373,HSALNT0332374,HSALNT0332375,HSALNT0332376,HSALNT0332377,HSALNT0332378,HSALNT0332379,HSALNT0332380,HSALNT0332381,HSALNT0332382,HSALNT0332383,HSALNT0332384,HSALNT0332385,HSALNT0332386,HSALNT0332387,HSALNT0332388,HSALNT0332390,HSALNT0332391,HSALNT0332392,HSALNT0332393,HSALNT0332394,HSALNT0332395,HSALNT0332396,HSALNT0332397,HSALNT0332398,HSALNT0332399,HSALNT0332400,HSALNT0332401,HSALNT0332402,HSALNT0332403,HSALNT0332404,HSALNT0332405,HSALNT0332406,HSALNT0332407,HSALNT0332408,HSALNT0332409,HSALNT0332410,HSALNT0332414",,NA,,Disease,atherosclerosis,NA,NA,NA,NA,NA,RNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rip;Chip;Luciferase reporter gene assay;Q-RCR,NA,NA,NA,NA,NA,NA,Hulc-mir-9 pathway may be a potential target for treating atherosclerosis.,26981838
KCNQ1OT1,,,,,,NA,,Disease,Atherosclerosis,293 T;THP-1,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-137,RNA-RNA,Inhibit,NA,oxidative stress,Inflammatory response,NA,ceRNA,NA,oxidized low-density lipoprotein treated,,35598525
LINC00305,MGC39571;HsT1235;C18orf20;NCRNA00305,18q22.1,HSALNG0122085,"HSALNT0252381,HSALNT0252382,HSALNT0252383,HSALNT0252384,HSALNT0252385,HSALNT0252386,HSALNT0252387,HSALNT0252391,HSALNT0252392,HSALNT0252394,HSALNT0394846,HSALNT0394847,HSALNT0394848,HSALNT0394849,HSALNT0394850,HSALNT0394851,HSALNT0394852,HSALNT0394853,HSALNT0394854,HSALNT0394855,HSALNT0394856,HSALNT0394857,HSALNT0394858,HSALNT0394859,HSALNT0394860,HSALNT0394861,HSALNT0394862,HSALNT0394865",,NA,,Disease,atherosclerosis,Blood;Thp1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LIMR,NA,NA,Rnanafish;Rna pullnadown assay;Immunofluorescence assays;Rna immunoprecipitation (rip) assay,NA,NA,NA,NA,NA,NA,"Mechanistically,linc00305 interacted with lipocalin-1 interacting membrane receptor (limr),enhanced the interaction of limr and aryl-hydrocarbon receptor repressor (ahrr),and promoted protein expression as well as nuclear localization of ahrr.Moreover,linc00305 activated nf-κb  exclusively in the presence of limr and ahrr.In light of these findings,wepropose that linc00305 promotes monocyte inflammation by facilitating limr and ahrr cooperation and the ahrr activation,which eventually activates nf-κb ,thereby inducing hasmc phenotype switching.",28393844
LINC00472,dJ288M22.3;FLJ13189;P53RRA;C6orf155,6q13,HSALNG0051162,"HSALNT0108223,HSALNT0108225,HSALNT0108226,HSALNT0108227,HSALNT0108228,HSALNT0108229,HSALNT0108231,HSALNT0108232,HSALNT0108233,HSALNT0108234,HSALNT0108235,HSALNT0108236,HSALNT0108237,HSALNT0108238,HSALNT0108239,HSALNT0108240,HSALNT0108241,HSALNT0108242,HSALNT0108243,HSALNT0108244,HSALNT0108245,HSALNT0108246,HSALNT0108247,HSALNT0108248,HSALNT0108249,HSALNT0108250,HSALNT0108251,HSALNT0108252,HSALNT0108253,HSALNT0108256,HSALNT0108257,HSALNT0108258,HSALNT0108259,HSALNT0108260,HSALNT0108261,HSALNT0108262,HSALNT0108263,HSALNT0108271,HSALNT0108276,HSALNT0108278,HSALNT0108279,HSALNT0108287,HSALNT0108288,HSALNT0108291,HSALNT0108300,HSALNT0108301,HSALNT0108302,HSALNT0289041,HSALNT0335021,HSALNT0335022,HSALNT0335023,HSALNT0335024,HSALNT0335025,HSALNT0335027,HSALNT0335029,HSALNT0335030,HSALNT0335031,HSALNT0335032,HSALNT0335033,HSALNT0335034,HSALNT0335035,HSALNT0335036,HSALNT0335037,HSALNT0335038,HSALNT0335039,HSALNT0335040,HSALNT0335041,HSALNT0335042,HSALNT0335043,HSALNT0335044,HSALNT0335045,HSALNT0335046,HSALNT0335047,HSALNT0335048,HSALNT0335049,HSALNT0335050,HSALNT0335051,HSALNT0335052,HSALNT0335053,HSALNT0335054",,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg00929496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
LINC00852,NAG73;GHRL-AS2;C3orf42;GHRLOS2,3p25.3,,,,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg16204414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
LINC00923,,15q26.2,,,,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg10328844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
LINC01006,MY040;C7orf13,7q36.3,HSALNG0062663,"HSALNT0131426,HSALNT0131427,HSALNT0131428,HSALNT0131429,HSALNT0131430,HSALNT0131431,HSALNT0131432,HSALNT0131433,HSALNT0131436,HSALNT0131437,HSALNT0131446,HSALNT0131447,HSALNT0131448,HSALNT0131449,HSALNT0131450,HSALNT0131453,HSALNT0344426,HSALNT0344427,HSALNT0344428,HSALNT0344429,HSALNT0344430,HSALNT0344431,HSALNT0344432,HSALNT0344433,HSALNT0344434,HSALNT0344435,HSALNT0344436,HSALNT0344437,HSALNT0344438,HSALNT0344439,HSALNT0344440,HSALNT0344441,HSALNT0344442,HSALNT0344443,HSALNT0344444,HSALNT0344445,HSALNT0344451,HSALNT0344452,HSALNT0344453,HSALNT0344454",,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg23786812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
LINC01705,RP11-400N13.3,1q41,,,,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg09894814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
LINC02590,AC016735.2,2p21,HSALNG0014513,"HSALNT0030809,HSALNT0302078",,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg21241410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28698603
LINC02886,RP11-697M17.1,8q21.13,,,,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg12992268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
LINC02904,FLJ37131;C8orf31,8q24.3,,,,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg25471715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
MALAT1,PRO1073;MALAT-1;NCRNA00047;HCN;NEAT2;LINC00047;mascRNA,11q13.1,HSALNG0084905,"HSALNT0176789,HSALNT0176790,HSALNT0176796,HSALNT0176798,HSALNT0176802,HSALNT0176803,HSALNT0176804,HSALNT0176807,HSALNT0176808,HSALNT0176810,HSALNT0176813,HSALNT0176815,HSALNT0176817,HSALNT0176818,HSALNT0176819,HSALNT0176821,HSALNT0176823,HSALNT0176825,HSALNT0176826,HSALNT0176827,HSALNT0176830,HSALNT0176832,HSALNT0176833,HSALNT0176835,HSALNT0176837,HSALNT0176838,HSALNT0289363,HSALNT0363299,HSALNT0363300,HSALNT0363301,HSALNT0363302,HSALNT0363303,HSALNT0363304,HSALNT0363305,HSALNT0363306,HSALNT0363307,HSALNT0363308,HSALNT0363309,HSALNT0363310,HSALNT0363311,HSALNT0363312,HSALNT0363313,HSALNT0363315,HSALNT0363316,HSALNT0363317,HSALNT0363318,HSALNT0363319,HSALNT0363320,HSALNT0363321,HSALNT0363322,HSALNT0363323,HSALNT0363324,HSALNT0363325",Y,NA,Mammal,Disease,atherosclerosis,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,PCG,SOCS1,NA,Promote,QRT-PCR;Luciferase reporter assay,NA,Evading apoptosis;Inflammatory response;Apoptosis,NA,ceRNA,NA,NA,"The suppression of ox-ldl-induced inflammatory cytokine release and apoptosis of hcaecs by long non-coding rna-malat1 via regulating microrna-155/socs1 pathway.We found that malat1 could suppress the inflammatory cytokine release and cell apoptosis via sponging mir-155 to increase socs1 level,which in turn restrained jak-stat pathway.Mir-155 regulatedthe production of pro-inflammatory cytokines and theapoptosis of hcaecs via directly targeting socs1.",30314869
MEG3,GTL2;NCRNA00023;LINC00023;onco-lncRNA-83,14q32.2,,,Y,Mouse,Mammal,Disease,atherosclerosis,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA;PCG,miR-223;NLRP3,RNA-RNA;NA,NA;promote,Q-RCR;Luciferase reporter assay,NA,Evading apoptosis,Wnt/β-catenin signaling pathway,ceRNA,NA,NA,"Melatonin prevents endothelial cell pyroptosis via regulation of long noncoding rna meg3/mir-223/nlrp3 axis.We found that lncRNA meg3 enhanced pyroptosis in haecs.Moreover,meg3 acted as an endogenous sponge by sequence complementarity to suppress the function of mir-223 and to increase nlrp3 expression and enhance endothelial cell pyroptosis.",29024030
MIAT,FLJ25967;Rncr2;gomafu;NCRNA00066;LINC00066;lncRNA-MIAT;C22orf35,22q12.1,,,,NA,,Disease,atherosclerosis,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,TF,STAT3,NA,Promote,Rip;QRT-PCR;Wetern blotting assay;Luciferase reporter assay,NA,Evading apoptosis;Cancer proliferation;Apoptosis;Insensitivity to antigrowth signals,Chemokine signaling pathway;Adipocytokine signaling pathway;Jak-stat signaling pathway;Hif-1 signaling pathway,ceRNA,NA,NA,"Miat promotes proliferation and hinders apoptosis by modulating mir-181b/stat3 axis in ox-ldl-induced atherosclerosis cell models.Moreover,miat enhanced stat3 expression through sequestering mir-181b as a molecular sponge.Furthermore,mir-181b hindered cell growth,induced cell cycle arrest and promoted apoptosis by directly targeting stat3.",29136944
MIR100HG,AGD1;lncRNA-N2;linc-NeD125,11q24.1,HSALNG0087764,"HSALNT0182356,HSALNT0182357,HSALNT0182358,HSALNT0182359,HSALNT0182360,HSALNT0182361,HSALNT0182362,HSALNT0182363,HSALNT0182370,HSALNT0182371,HSALNT0182372,HSALNT0182373,HSALNT0182374,HSALNT0182375,HSALNT0182377,HSALNT0182378,HSALNT0182379,HSALNT0182381,HSALNT0182383,HSALNT0182385,HSALNT0182387,HSALNT0182388,HSALNT0182389,HSALNT0182391,HSALNT0182393,HSALNT0182395,HSALNT0182399,HSALNT0182402,HSALNT0182403,HSALNT0182405,HSALNT0182407,HSALNT0182409,HSALNT0182414,HSALNT0182415,HSALNT0182416,HSALNT0182418,HSALNT0182421,HSALNT0182422,HSALNT0182426,HSALNT0182427,HSALNT0182428,HSALNT0182429,HSALNT0182431,HSALNT0182432,HSALNT0182434,HSALNT0182437,HSALNT0182438,HSALNT0182441,HSALNT0182442,HSALNT0182447,HSALNT0182449,HSALNT0182451,HSALNT0182452,HSALNT0182455,HSALNT0182457,HSALNT0182459,HSALNT0182461,HSALNT0182462,HSALNT0182464,HSALNT0182465,HSALNT0182467,HSALNT0182469,HSALNT0182482,HSALNT0182484,HSALNT0182499,HSALNT0182501,HSALNT0182503,HSALNT0182505,HSALNT0182506,HSALNT0182508,HSALNT0182510,HSALNT0182512,HSALNT0182514,HSALNT0182517,HSALNT0182518,HSALNT0182523,HSALNT0182531,HSALNT0182532,HSALNT0182534,HSALNT0182548,HSALNT0182549,HSALNT0289173,HSALNT0365357,HSALNT0365358,HSALNT0365359,HSALNT0365360,HSALNT0365361,HSALNT0365362,HSALNT0365363,HSALNT0365364,HSALNT0365365,HSALNT0365366,HSALNT0365367,HSALNT0365368,HSALNT0365369,HSALNT0365370,HSALNT0365371,HSALNT0365372,HSALNT0365373,HSALNT0365374,HSALNT0365375,HSALNT0365376,HSALNT0365377,HSALNT0365378,HSALNT0365379,HSALNT0365380,HSALNT0365381,HSALNT0365382,HSALNT0365383,HSALNT0365384,HSALNT0365385,HSALNT0365386,HSALNT0365387,HSALNT0365388,HSALNT0365389,HSALNT0365390,HSALNT0365391,HSALNT0365392,HSALNT0365393,HSALNT0365394,HSALNT0365395,HSALNT0365396,HSALNT0365397,HSALNT0365398,HSALNT0365399,HSALNT0365400,HSALNT0365401,HSALNT0365402,HSALNT0365403,HSALNT0365404,HSALNT0365405,HSALNT0365406,HSALNT0365407,HSALNT0365408,HSALNT0365409,HSALNT0365410,HSALNT0365411,HSALNT0365412,HSALNT0365413,HSALNT0365414,HSALNT0365415,HSALNT0365416,HSALNT0365417,HSALNT0365418,HSALNT0365419,HSALNT0365420,HSALNT0365421,HSALNT0365422,HSALNT0365423,HSALNT0365424,HSALNT0365425,HSALNT0365426,HSALNT0365427,HSALNT0365428,HSALNT0365429,HSALNT0365430,HSALNT0365431,HSALNT0365432,HSALNT0365433,HSALNT0365434,HSALNT0365435,HSALNT0365436,HSALNT0365437,HSALNT0365438,HSALNT0365439,HSALNT0365440,HSALNT0365441,HSALNT0365442,HSALNT0365443,HSALNT0365444,HSALNT0365445,HSALNT0365446,HSALNT0365447,HSALNT0365448,HSALNT0365449,HSALNT0365450,HSALNT0365451,HSALNT0365452,HSALNT0365453,HSALNT0365454,HSALNT0365455,HSALNT0365456,HSALNT0365457,HSALNT0365458",,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg23602690;cg21170682;cg27212940;cg05678526;cg08181212;cg13123165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
MIR193BHG,lincNORS,16p13.12,HSALNG0109730,"HSALNT0227964,HSALNT0227965,HSALNT0227968,HSALNT0227969,HSALNT0227970,HSALNT0227975,HSALNT0227976,HSALNT0227977,HSALNT0227979,HSALNT0227981,HSALNT0227983,HSALNT0227984,HSALNT0227985,HSALNT0227986,HSALNT0227987,HSALNT0227988,HSALNT0227989,HSALNT0227990,HSALNT0227991,HSALNT0227992,HSALNT0384665,HSALNT0384666,HSALNT0384667,HSALNT0384668,HSALNT0384669,HSALNT0384670,HSALNT0384671,HSALNT0384672,HSALNT0384673,HSALNT0384674,HSALNT0384675,HSALNT0384676,HSALNT0384677,HSALNT0384678,HSALNT0384679,HSALNT0384680,HSALNT0384681,HSALNT0384682,HSALNT0384683,HSALNT0384684,HSALNT0384685,HSALNT0384686,HSALNT0384687,HSALNT0384688,HSALNT0384689,HSALNT0384690,HSALNT0384691,HSALNT0384692",,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg02533339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
MIRLET7BHG,linc-Ppara,22q13.31,,,,NA,,Disease,atherosclerosis,NA,NA,NA,DNA methylation,cg19764731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,25091541
NCK1-DT,SLC35G2-AS1;NCK1-AS1,3q22.3,HSALNG0029189,,,NA,,Disease,Atherosclerosis,NA,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-1197,RNA-RNA,Inhibit,NA,NA,Apoptosis,NA,ceRNA,NA,NA,,34986861
