symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
MIAT,FLJ25967;Rncr2;gomafu;NCRNA00066;LINC00066;lncRNA-MIAT;C22orf35,22q12.1,,,,NA,,Disease,alzheimer's disease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bioinformatic analysis,NA,NA,NA,NA,NA,NA,"We show that miat knockdown leads to cerebral microvascular degeneration,progressive neuronal loss and neurodegeneration,and  behavioral deficits in a cns neurovascular disorder,alzheimer's disease.",27391072
MIR100HG,AGD1;lncRNA-N2;linc-NeD125,11q24.1,HSALNG0087764,"HSALNT0182356,HSALNT0182357,HSALNT0182358,HSALNT0182359,HSALNT0182360,HSALNT0182361,HSALNT0182362,HSALNT0182363,HSALNT0182370,HSALNT0182371,HSALNT0182372,HSALNT0182373,HSALNT0182374,HSALNT0182375,HSALNT0182377,HSALNT0182378,HSALNT0182379,HSALNT0182381,HSALNT0182383,HSALNT0182385,HSALNT0182387,HSALNT0182388,HSALNT0182389,HSALNT0182391,HSALNT0182393,HSALNT0182395,HSALNT0182399,HSALNT0182402,HSALNT0182403,HSALNT0182405,HSALNT0182407,HSALNT0182409,HSALNT0182414,HSALNT0182415,HSALNT0182416,HSALNT0182418,HSALNT0182421,HSALNT0182422,HSALNT0182426,HSALNT0182427,HSALNT0182428,HSALNT0182429,HSALNT0182431,HSALNT0182432,HSALNT0182434,HSALNT0182437,HSALNT0182438,HSALNT0182441,HSALNT0182442,HSALNT0182447,HSALNT0182449,HSALNT0182451,HSALNT0182452,HSALNT0182455,HSALNT0182457,HSALNT0182459,HSALNT0182461,HSALNT0182462,HSALNT0182464,HSALNT0182465,HSALNT0182467,HSALNT0182469,HSALNT0182482,HSALNT0182484,HSALNT0182499,HSALNT0182501,HSALNT0182503,HSALNT0182505,HSALNT0182506,HSALNT0182508,HSALNT0182510,HSALNT0182512,HSALNT0182514,HSALNT0182517,HSALNT0182518,HSALNT0182523,HSALNT0182531,HSALNT0182532,HSALNT0182534,HSALNT0182548,HSALNT0182549,HSALNT0289173,HSALNT0365357,HSALNT0365358,HSALNT0365359,HSALNT0365360,HSALNT0365361,HSALNT0365362,HSALNT0365363,HSALNT0365364,HSALNT0365365,HSALNT0365366,HSALNT0365367,HSALNT0365368,HSALNT0365369,HSALNT0365370,HSALNT0365371,HSALNT0365372,HSALNT0365373,HSALNT0365374,HSALNT0365375,HSALNT0365376,HSALNT0365377,HSALNT0365378,HSALNT0365379,HSALNT0365380,HSALNT0365381,HSALNT0365382,HSALNT0365383,HSALNT0365384,HSALNT0365385,HSALNT0365386,HSALNT0365387,HSALNT0365388,HSALNT0365389,HSALNT0365390,HSALNT0365391,HSALNT0365392,HSALNT0365393,HSALNT0365394,HSALNT0365395,HSALNT0365396,HSALNT0365397,HSALNT0365398,HSALNT0365399,HSALNT0365400,HSALNT0365401,HSALNT0365402,HSALNT0365403,HSALNT0365404,HSALNT0365405,HSALNT0365406,HSALNT0365407,HSALNT0365408,HSALNT0365409,HSALNT0365410,HSALNT0365411,HSALNT0365412,HSALNT0365413,HSALNT0365414,HSALNT0365415,HSALNT0365416,HSALNT0365417,HSALNT0365418,HSALNT0365419,HSALNT0365420,HSALNT0365421,HSALNT0365422,HSALNT0365423,HSALNT0365424,HSALNT0365425,HSALNT0365426,HSALNT0365427,HSALNT0365428,HSALNT0365429,HSALNT0365430,HSALNT0365431,HSALNT0365432,HSALNT0365433,HSALNT0365434,HSALNT0365435,HSALNT0365436,HSALNT0365437,HSALNT0365438,HSALNT0365439,HSALNT0365440,HSALNT0365441,HSALNT0365442,HSALNT0365443,HSALNT0365444,HSALNT0365445,HSALNT0365446,HSALNT0365447,HSALNT0365448,HSALNT0365449,HSALNT0365450,HSALNT0365451,HSALNT0365452,HSALNT0365453,HSALNT0365454,HSALNT0365455,HSALNT0365456,HSALNT0365457,HSALNT0365458",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg24864707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30830696
NEAT1,TncRNA;MENepsilon/beta;LINC00084;VINC;NCRNA00084,11q13.1,HSALNG0084892,"HSALNT0176751,HSALNT0176753,HSALNT0176757,HSALNT0176758,HSALNT0176759,HSALNT0176762,HSALNT0176765,HSALNT0289192,HSALNT0363258,HSALNT0363259,HSALNT0363260,HSALNT0363261,HSALNT0363262,HSALNT0363263,HSALNT0363264,HSALNT0363265,HSALNT0363266,HSALNT0363267,HSALNT0363268,HSALNT0363269,HSALNT0363270,HSALNT0363271,HSALNT0363272,HSALNT0363273,HSALNT0363274,HSALNT0363275,HSALNT0363276,HSALNT0363277,HSALNT0363278,HSALNT0363279,HSALNT0363280,HSALNT0363281,HSALNT0363282,HSALNT0363283,HSALNT0363284,HSALNT0363285,HSALNT0363286,HSALNT0363287,HSALNT0363289",Y,NA,Placental mammal,Disease,alzheimer's disease,NA,NA,NA,NA,NA,RNA,Down-regulated,NA,NA,NA,NA,PCG,CDK5R1,NA,Inhibit,RNAi;Q-RCR,NA,NA,NA,NA,NA,NA,"Multiple layers of cdk5r1 regulation in alzheimer's disease implicate long non-coding rnas.We demonstrated that neat1 and hotair negatively regulate cdk5r1 mrna levels,while malat1 has a positive effect.Weobserved a strong positive correlation between cdk5r1 and neat1 expression levels in brain tissues,suggesting a possible neuroprotective role of neat1 in ad to compensate for increased cdk5r1 levels.Overall,our work provides evidence of another level of cdk5r1 expression regulation mediated by lncRNAs and points to neat1 as a biomarker,as well as a potential pharmacological target for ad therapy.",29997370
PCAT7,PCAN-R2,9q22.32,HSALNG0072923,"HSALNT0152401,HSALNT0152402,HSALNT0152403,HSALNT0152404,HSALNT0152405,HSALNT0152406,HSALNT0152407,HSALNT0152408,HSALNT0152409,HSALNT0152410,HSALNT0152411,HSALNT0152412,HSALNT0152413,HSALNT0152414,HSALNT0152415,HSALNT0152416,HSALNT0152418,HSALNT0152419,HSALNT0152421,HSALNT0152422,HSALNT0152423,HSALNT0152424,HSALNT0152425,HSALNT0152426,HSALNT0152427,HSALNT0152428,HSALNT0152429,HSALNT0152431,HSALNT0289210,HSALNT0353775,HSALNT0353776,HSALNT0353777,HSALNT0353778,HSALNT0353779,HSALNT0353780,HSALNT0353781,HSALNT0353782,HSALNT0353783,HSALNT0353784,HSALNT0353785,HSALNT0353786,HSALNT0353787",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg20356482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30712078
PVT1,NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG,8q24.21,HSALNG0068477,"HSALNT0143703,HSALNT0143704,HSALNT0143705,HSALNT0143718,HSALNT0143719,HSALNT0143720,HSALNT0143723,HSALNT0143732,HSALNT0143737,HSALNT0143738,HSALNT0143739,HSALNT0143740,HSALNT0143741,HSALNT0143742,HSALNT0143743,HSALNT0143746,HSALNT0143748,HSALNT0143749,HSALNT0143756,HSALNT0143757,HSALNT0143758,HSALNT0143759,HSALNT0143760,HSALNT0143761,HSALNT0143762,HSALNT0143763,HSALNT0143764,HSALNT0143765,HSALNT0143766,HSALNT0143772,HSALNT0143773,HSALNT0143778,HSALNT0143782,HSALNT0143783,HSALNT0289225,HSALNT0349930,HSALNT0349931,HSALNT0349932,HSALNT0349933,HSALNT0349934,HSALNT0349935,HSALNT0349936,HSALNT0349937,HSALNT0349938,HSALNT0349939,HSALNT0349940,HSALNT0349941,HSALNT0349942,HSALNT0349943,HSALNT0349944,HSALNT0349945,HSALNT0349946,HSALNT0349947,HSALNT0349948,HSALNT0349949,HSALNT0349950,HSALNT0349951,HSALNT0349952,HSALNT0349953,HSALNT0349954,HSALNT0349955,HSALNT0349956,HSALNT0349957,HSALNT0349958,HSALNT0349959,HSALNT0349960,HSALNT0349961,HSALNT0349962,HSALNT0349963,HSALNT0349964,HSALNT0349965,HSALNT0349966,HSALNT0349967,HSALNT0349968,HSALNT0349969,HSALNT0349970,HSALNT0349971,HSALNT0349972,HSALNT0349973,HSALNT0349974,HSALNT0349975,HSALNT0349976,HSALNT0349977,HSALNT0349978,HSALNT0349979,HSALNT0349980,HSALNT0349981,HSALNT0349982,HSALNT0349983,HSALNT0349984,HSALNT0349985,HSALNT0349986,HSALNT0349987,HSALNT0349988,HSALNT0349989,HSALNT0349990,HSALNT0349991,HSALNT0349992,HSALNT0349993,HSALNT0349994,HSALNT0349995,HSALNT0349996,HSALNT0349997,HSALNT0349998,HSALNT0349999,HSALNT0350000,HSALNT0350001,HSALNT0350002,HSALNT0350003,HSALNT0350004,HSALNT0350005,HSALNT0350006,HSALNT0350007,HSALNT0350008,HSALNT0350009,HSALNT0350010,HSALNT0350011,HSALNT0350012,HSALNT0350013,HSALNT0350014,HSALNT0350015,HSALNT0350016,HSALNT0350017,HSALNT0350018,HSALNT0350019,HSALNT0350020,HSALNT0350021,HSALNT0350022,HSALNT0350023,HSALNT0350024,HSALNT0350025,HSALNT0350026,HSALNT0350027,HSALNT0350028,HSALNT0350029,HSALNT0350030,HSALNT0350031,HSALNT0350032,HSALNT0350033,HSALNT0350034,HSALNT0350035,HSALNT0350036,HSALNT0350037,HSALNT0350038,HSALNT0350039,HSALNT0350040,HSALNT0350041,HSALNT0350042,HSALNT0350043,HSALNT0350044,HSALNT0350045,HSALNT0350046,HSALNT0350047,HSALNT0350048,HSALNT0350049,HSALNT0350050,HSALNT0350051,HSALNT0350052,HSALNT0350053,HSALNT0350054,HSALNT0350055,HSALNT0350056,HSALNT0350057,HSALNT0350058,HSALNT0350059,HSALNT0350060,HSALNT0350061,HSALNT0350062,HSALNT0350063,HSALNT0350064,HSALNT0350065,HSALNT0350066,HSALNT0350067,HSALNT0350068,HSALNT0350069,HSALNT0350070,HSALNT0350071,HSALNT0350072,HSALNT0350073,HSALNT0350074,HSALNT0350075,HSALNT0350076,HSALNT0350077,HSALNT0350078,HSALNT0350079,HSALNT0350080,HSALNT0350081,HSALNT0350082,HSALNT0350083,HSALNT0350084,HSALNT0350085,HSALNT0350086,HSALNT0350087,HSALNT0350088,HSALNT0350089,HSALNT0350090,HSALNT0350091,HSALNT0350092,HSALNT0350093,HSALNT0350094,HSALNT0350095,HSALNT0350096,HSALNT0350097,HSALNT0350098,HSALNT0350099,HSALNT0350100,HSALNT0350101,HSALNT0350102,HSALNT0350103,HSALNT0350104,HSALNT0350105,HSALNT0350106,HSALNT0350107,HSALNT0350108,HSALNT0350109,HSALNT0350110,HSALNT0350111,HSALNT0350112,HSALNT0350113,HSALNT0350114,HSALNT0350115,HSALNT0350116,HSALNT0350118,HSALNT0350122,HSALNT0350123",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg19508622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30712078
SNHG14,NCRNA00214;UBE3A-AS;UBE3A-ATS;UBE3A-AS1,15q11.2,,,,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg08343671;cg13994177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30712078
TUG1,FLJ20618;NCRNA00080;LINC00080,22q12.2,HSALNG0134930,"HSALNT0276950,HSALNT0276953,HSALNT0276954,HSALNT0289417,HSALNT0405694,HSALNT0405695,HSALNT0405696,HSALNT0405697,HSALNT0405698,HSALNT0405699,HSALNT0405700,HSALNT0405701,HSALNT0405702,HSALNT0405703,HSALNT0405704,HSALNT0405705,HSALNT0405706,HSALNT0405707,HSALNT0405708,HSALNT0405709,HSALNT0405710,HSALNT0405711,HSALNT0405712,HSALNT0405713,HSALNT0405714,HSALNT0405715,HSALNT0405716,HSALNT0405717,HSALNT0405718",TRUE,N/A,Human;Mouse;Rat;Cow;Dog,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg12449837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30712078
UMODL1-AS1,FLJ33471;C21orf128,21q22.3,HSALNG0133282,HSALNT0274011,,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg19766460;cg24372256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30712078
ZEB1-AS1,,10p11.22,HSALNG0077083,"HSALNT0160881,HSALNT0160885,HSALNT0160887,HSALNT0160892,HSALNT0160893,HSALNT0160894,HSALNT0160896,HSALNT0160898,HSALNT0160899,HSALNT0160901,HSALNT0160903,HSALNT0160904,HSALNT0160906,HSALNT0160907,HSALNT0160908,HSALNT0160910,HSALNT0160911,HSALNT0160912,HSALNT0160913,HSALNT0289285,HSALNT0357173,HSALNT0357174,HSALNT0357175,HSALNT0357176,HSALNT0357177,HSALNT0357178,HSALNT0357179,HSALNT0357180,HSALNT0357181,HSALNT0357182,HSALNT0357183,HSALNT0357184,HSALNT0357185,HSALNT0357186,HSALNT0357187,HSALNT0357188,HSALNT0357189,HSALNT0357190,HSALNT0357191,HSALNT0357192,HSALNT0357193,HSALNT0357194,HSALNT0357195,HSALNT0357196,HSALNT0357197,HSALNT0357198,HSALNT0357199,HSALNT0357200,HSALNT0357201,HSALNT0357202",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg07089783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30045751
ZNF295-AS1,PRED87;C21orf121;NCRNA00318,21q22.3,HSALNG0133273,"HSALNT0273990,HSALNT0273992,HSALNT0273993,HSALNT0273995,HSALNT0273999,HSALNT0274000,HSALNT0274001,HSALNT0274006,HSALNT0289291,HSALNT0404347,HSALNT0404348,HSALNT0404349,HSALNT0404350,HSALNT0404351,HSALNT0404352,HSALNT0404353,HSALNT0404354,HSALNT0404355,HSALNT0404356,HSALNT0404357,HSALNT0404358,HSALNT0404359,HSALNT0404360,HSALNT0404361",,NA,,Disease,alzheimer's disease,NA,NA,NA,DNA methylation,cg18559568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30712078
RMRP,,,HSALNG0142285,HSALNT0290170,,NA,,Disease,Alzheimers disease,Brain,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-3142,RNA-RNA,Inhibit,"QRT-PCR,Luciferase reporter assay",NA,Apoptosis,NA,ceRNA,NA,NA,,35304105
