symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
HOTAIR,HOXC-AS4;HOXC11-AS1;NCRNA00072,12q13.13,HSALNG0091318,"HSALNT0189446,HSALNT0189447,HSALNT0189448,HSALNT0289004,HSALNT0368392,HSALNT0368393,HSALNT0368394,HSALNT0368395,HSALNT0368396,HSALNT0368397,HSALNT0368398,HSALNT0368399,HSALNT0368400,HSALNT0368401,HSALNT0368402,HSALNT0368403,HSALNT0368404,HSALNT0368405",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,NA,NA,RNA,Differentially expressed,NA,NA,NA,NA,NA,NA,NA,NA,QRT-PCR;Array,NA,NA,NA,NA,NA,NA,Pbmc and exosome-derived hotair is a critical regulator and potent marker for rheumatoid arthritis.,24722995
HOTAIR,HOXC-AS4;HOXC11-AS1;NCRNA00072,12q13.13,HSALNG0091318,"HSALNT0189446,HSALNT0189447,HSALNT0189448,HSALNT0289004,HSALNT0368392,HSALNT0368393,HSALNT0368394,HSALNT0368395,HSALNT0368396,HSALNT0368397,HSALNT0368398,HSALNT0368399,HSALNT0368400,HSALNT0368401,HSALNT0368402,HSALNT0368403,HSALNT0368404,HSALNT0368405",,NA,,Disease,rheumatoid arthritis,Rheumatoid arthritis tissue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QRT-PCR,NA,NA,NA,NA,NA,NA,"Our results showed that hotair expression was significantly reduced in lps-treated chondrocytes.The hotair was then over-expressed in chondrocytes by transfecting recombinant lentivirus carrying sequences encoding hotair.The lps-induced reduction of cell proliferation rate and production of two inflammatory factors interleukin (il)-17,il-23 were markedly inhibited.Enforced expression of hotair also led to the upregulation of proliferation-related protein ki67 and proliferating cell nuclear antigen (pcna).Moreover,a negative correlation was detected between the expression of hotair and microrna (mir)-138,and the expression of mir-138 was significantly increased in lps-induced chondrocytes.The effects of hotair over-expression on the proliferation and inflammation were partly reversed by mir-138 overexpression.Furthermore,the overexpression of hotair significantly inhibited the activation of nuclear transcription factor-κb (nf-κb ) in lps-treated chondrocytes by suppressing p65 to cell nucleus,resulting in the down-regulation of il-1尠and tumor necrosis factor (tnf)-in addition,the in vivo experiments exhibited that overexpression of hotair increased cell proliferation and inhibited inflammation in ra rats,which were demonstrated by upregulation of ki67 and pcna,reduced cd4+il-17+,cd4+il-23+ cells,and down-regulation of p-p65,il-1尠and tnf-in summary,our study suggests hotair plays a protective role in ra by increasing proliferation rate and inhibiting inflammation,which may be related with the regulation of mir-138 expression and nf-κb  signaling pathway.",28732288
HOXA-AS2,HOXA3as,7p15.2,HSALNG0056854,"HSALNT0120328,HSALNT0120329,HSALNT0120330,HSALNT0120332,HSALNT0120334,HSALNT0120335,HSALNT0120337,HSALNT0120338,HSALNT0120340,HSALNT0120343,HSALNT0120344,HSALNT0120345,HSALNT0120347,HSALNT0120350,HSALNT0120351,HSALNT0339890,HSALNT0339891,HSALNT0339892,HSALNT0339893,HSALNT0339894,HSALNT0339895,HSALNT0339896,HSALNT0339897,HSALNT0339898,HSALNT0339899,HSALNT0339900,HSALNT0339901,HSALNT0339902,HSALNT0339903,HSALNT0339904,HSALNT0339905,HSALNT0339906,HSALNT0339907,HSALNT0339908,HSALNT0339909,HSALNT0339910,HSALNT0339911,HSALNT0339915",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg07094847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
HOXB-AS3,,17q21.32,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg04800503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
IDI2-AS1,HT009;Em:AC022536.4;C10orf110;IDI2-AS,10p15.3,HSALNG0075528,"HSALNT0157292,HSALNT0157293,HSALNT0157294,HSALNT0157295,HSALNT0157296,HSALNT0157297,HSALNT0157298,HSALNT0157299,HSALNT0157301,HSALNT0289009,HSALNT0355564,HSALNT0355565,HSALNT0355566,HSALNT0355567,HSALNT0355568,HSALNT0355569,HSALNT0355570,HSALNT0355571,HSALNT0355572",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg01054775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
KCNQ1OT1,KvDMR1;KCNQ1-AS2;KvLQT1-AS;LIT1;NCRNA00012,11p15.5,HSALNG0082235,"HSALNT0171216,HSALNT0171217,HSALNT0171219,HSALNT0289421,HSALNT0361046,HSALNT0361047,HSALNT0361048,HSALNT0361049,HSALNT0361050,HSALNT0361058",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg03660952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
KCNQ1OT1,KvDMR1;KCNQ1-AS2;KvLQT1-AS;LIT1;NCRNA00012,11p15.5,HSALNG0082235,"HSALNT0171216,HSALNT0171217,HSALNT0171219,HSALNT0289421,HSALNT0361046,HSALNT0361047,HSALNT0361048,HSALNT0361049,HSALNT0361050,HSALNT0361058",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg20406758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30176915
LBX2-AS1,,2p13.1,HSALNG0016063,"HSALNT0034189,HSALNT0034190,HSALNT0034191,HSALNT0034193,HSALNT0034194,HSALNT0034195,HSALNT0034199,HSALNT0034200,HSALNT0034201,HSALNT0303626,HSALNT0303627,HSALNT0303628,HSALNT0303629,HSALNT0303630,HSALNT0303631,HSALNT0303632,HSALNT0303633,HSALNT0303634,HSALNT0303635,HSALNT0303636,HSALNT0303637,HSALNT0303638,HSALNT0303639,HSALNT0303640,HSALNT0303641",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg01295339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
LINC00243,bQB230F21.2;FLJ40693;bQB10J12.2;C6orf214;NCRNA00243,6p21.33,HSALNG0049199,"HSALNT0104084,HSALNT0104085,HSALNT0104086,HSALNT0104090,HSALNT0333660,HSALNT0333661,HSALNT0333662,HSALNT0333663,HSALNT0333664,HSALNT0333665",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg26081875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
LINC00273,TOP;NCRNA00273-1;NCRNA00273,16p11.2,HSALNG0111051,"HSALNT0230191,HSALNT0230193,HSALNT0230195,HSALNT0230204,HSALNT0230205,HSALNT0230206,HSALNT0230207,HSALNT0230208,HSALNT0230209,HSALNT0230210,HSALNT0230214,HSALNT0230215,HSALNT0230216,HSALNT0385488",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg01806526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29743579
LINC00294,NCRNA00294,11p13,HSALNG0083507,"HSALNT0173819,HSALNT0362190,HSALNT0362191,HSALNT0362192",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg27190839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
LINC00305,MGC39571;HsT1235;C18orf20;NCRNA00305,18q22.1,HSALNG0122085,"HSALNT0252381,HSALNT0252382,HSALNT0252383,HSALNT0252384,HSALNT0252385,HSALNT0252386,HSALNT0252387,HSALNT0252391,HSALNT0252392,HSALNT0252394,HSALNT0394846,HSALNT0394847,HSALNT0394848,HSALNT0394849,HSALNT0394850,HSALNT0394851,HSALNT0394852,HSALNT0394853,HSALNT0394854,HSALNT0394855,HSALNT0394856,HSALNT0394857,HSALNT0394858,HSALNT0394859,HSALNT0394860,HSALNT0394861,HSALNT0394862,HSALNT0394865",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg06069685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
LINC00472,dJ288M22.3;FLJ13189;P53RRA;C6orf155,6q13,HSALNG0051162,"HSALNT0108223,HSALNT0108225,HSALNT0108226,HSALNT0108227,HSALNT0108228,HSALNT0108229,HSALNT0108231,HSALNT0108232,HSALNT0108233,HSALNT0108234,HSALNT0108235,HSALNT0108236,HSALNT0108237,HSALNT0108238,HSALNT0108239,HSALNT0108240,HSALNT0108241,HSALNT0108242,HSALNT0108243,HSALNT0108244,HSALNT0108245,HSALNT0108246,HSALNT0108247,HSALNT0108248,HSALNT0108249,HSALNT0108250,HSALNT0108251,HSALNT0108252,HSALNT0108253,HSALNT0108256,HSALNT0108257,HSALNT0108258,HSALNT0108259,HSALNT0108260,HSALNT0108261,HSALNT0108262,HSALNT0108263,HSALNT0108271,HSALNT0108276,HSALNT0108278,HSALNT0108279,HSALNT0108287,HSALNT0108288,HSALNT0108291,HSALNT0108300,HSALNT0108301,HSALNT0108302,HSALNT0289041,HSALNT0335021,HSALNT0335022,HSALNT0335023,HSALNT0335024,HSALNT0335025,HSALNT0335027,HSALNT0335029,HSALNT0335030,HSALNT0335031,HSALNT0335032,HSALNT0335033,HSALNT0335034,HSALNT0335035,HSALNT0335036,HSALNT0335037,HSALNT0335038,HSALNT0335039,HSALNT0335040,HSALNT0335041,HSALNT0335042,HSALNT0335043,HSALNT0335044,HSALNT0335045,HSALNT0335046,HSALNT0335047,HSALNT0335048,HSALNT0335049,HSALNT0335050,HSALNT0335051,HSALNT0335052,HSALNT0335053,HSALNT0335054",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg23836020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30176915
LINC00511,onco-lncRNA-12,17q24.3,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg00845245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
LINC00526,MGC17515;HsT959;C18orf18,18p11.31,HSALNG0119752,"HSALNT0247312,HSALNT0247313,HSALNT0247314,HSALNT0289044,HSALNT0392632,HSALNT0392633,HSALNT0392634,HSALNT0392635,HSALNT0392636,HSALNT0392639,HSALNT0392640,HSALNT0392641,HSALNT0392642,HSALNT0392643",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg06808467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
LINC00540,,13q12.11,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg06331700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30176915
LINC00668,,18p11.31,HSALNG0119818,"HSALNT0247501,HSALNT0247502,HSALNT0247503,HSALNT0247504,HSALNT0247505,HSALNT0247506,HSALNT0247507,HSALNT0247508,HSALNT0247509,HSALNT0247510,HSALNT0247511,HSALNT0247512,HSALNT0247513,HSALNT0247515,HSALNT0247516,HSALNT0247518,HSALNT0247519,HSALNT0247520,HSALNT0247523,HSALNT0247524,HSALNT0247525,HSALNT0247527,HSALNT0247528,HSALNT0247529,HSALNT0247531,HSALNT0247532,HSALNT0247533,HSALNT0392801,HSALNT0392802,HSALNT0392803,HSALNT0392804,HSALNT0392805,HSALNT0392806,HSALNT0392807,HSALNT0392808",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg21834512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
LINC00862,C1orf98;SMIM16,1q32.1,HSALNG0009573,"HSALNT0019798,HSALNT0019799,HSALNT0019804,HSALNT0019807,HSALNT0019808,HSALNT0019809,HSALNT0019810,HSALNT0019811,HSALNT0019812,HSALNT0019819,HSALNT0019821,HSALNT0019825,HSALNT0019826,HSALNT0019827,HSALNT0019829,HSALNT0019830,HSALNT0019831,HSALNT0019832,HSALNT0019833,HSALNT0019834,HSALNT0297363,HSALNT0297366,HSALNT0297367,HSALNT0297368,HSALNT0297369,HSALNT0297370,HSALNT0297371,HSALNT0297372,HSALNT0297373,HSALNT0297374,HSALNT0297375,HSALNT0297376,HSALNT0297377",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg06187528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
LINC00923,,15q26.2,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg00744413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
LINC01097,,4p15.33,HSALNG0033001,"HSALNT0069387,HSALNT0069388,HSALNT0069390,HSALNT0069391,HSALNT0318398,HSALNT0318399",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg27600432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30176915
LINC01122,FLJ30838;AC007092.1,2p16.1,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg10416784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
LINC01139,,,,,,NA,,Disease,Rheumatoid arthritis,Bone Marrow,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,miRNA,miR-162,RNA-RNA,Inhibit,NA,NA,Migration;Invasion,NA,ceRNA,NA,NA,,34877935
LINC01149,XXbac-BPG181B23.4,6p21.33,HSALNG0049268,"HSALNT0104346,HSALNT0333700",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg01290934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
LINC01550,C14orf64,14q32.2,HSALNG0103588,"HSALNT0215510,HSALNT0215511,HSALNT0215513,HSALNT0215515,HSALNT0215516,HSALNT0215517,HSALNT0215519,HSALNT0215520,HSALNT0215522,HSALNT0215523,HSALNT0215524,HSALNT0215526,HSALNT0215528,HSALNT0215530,HSALNT0215532,HSALNT0215534,HSALNT0215536,HSALNT0215537,HSALNT0215539,HSALNT0215540,HSALNT0379022,HSALNT0379023,HSALNT0379024,HSALNT0379025,HSALNT0379026,HSALNT0379027,HSALNT0379028,HSALNT0379029,HSALNT0379030,HSALNT0379031,HSALNT0379032",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg11798182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
LINC02877,C3orf79,3q25.2,HSALNG0029936,"HSALNT0062510,HSALNT0062512,HSALNT0062513,HSALNT0315465,HSALNT0315466,HSALNT0315467,HSALNT0315468",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg02365517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
LINC02897,FLJ45717;C1orf229,1q44,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg02578321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
LINC02899,FLJ34836;C5orf17,5p14.2,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg26384382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
LINC02908,FLJ36268;FLJ42909;C9orf139,9q34.3,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg03630596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
LINC02914,FLJ25773;C14orf177,14q32.2,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg26398691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
LPP-AS2,MYCLo-5;MYCLo-6,3q27.3,HSALNG0031463,"HSALNT0066085,HSALNT0289361,HSALNT0317001,HSALNT0317002,HSALNT0317003,HSALNT0317004,HSALNT0317005,HSALNT0317006,HSALNT0317007,HSALNT0317008",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg00119073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
MALAT1,PRO1073;MALAT-1;NCRNA00047;HCN;NEAT2;LINC00047;mascRNA,11q13.1,HSALNG0084905,"HSALNT0176789,HSALNT0176790,HSALNT0176796,HSALNT0176798,HSALNT0176802,HSALNT0176803,HSALNT0176804,HSALNT0176807,HSALNT0176808,HSALNT0176810,HSALNT0176813,HSALNT0176815,HSALNT0176817,HSALNT0176818,HSALNT0176819,HSALNT0176821,HSALNT0176823,HSALNT0176825,HSALNT0176826,HSALNT0176827,HSALNT0176830,HSALNT0176832,HSALNT0176833,HSALNT0176835,HSALNT0176837,HSALNT0176838,HSALNT0289363,HSALNT0363299,HSALNT0363300,HSALNT0363301,HSALNT0363302,HSALNT0363303,HSALNT0363304,HSALNT0363305,HSALNT0363306,HSALNT0363307,HSALNT0363308,HSALNT0363309,HSALNT0363310,HSALNT0363311,HSALNT0363312,HSALNT0363313,HSALNT0363315,HSALNT0363316,HSALNT0363317,HSALNT0363318,HSALNT0363319,HSALNT0363320,HSALNT0363321,HSALNT0363322,HSALNT0363323,HSALNT0363324,HSALNT0363325",Y,NA,Mammal,Disease,rheumatoid arthritis,Rheumatoid arthritis tissue;Rafls;Synovium,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,NA;NA,Caspase-3;Caspase 9,NA;NA,NA;NA,Q-RCR;Knockdown,NA,NA,NA,NA,NA,NA,"The results revealed that the knockdown of malat1 inhibited rafls apoptosis.At the same time,the expression of caspase-3 and caspase-9 was significantly decreased in the cells in which malat1 was knocked down.The findings of our study indicate that quercetin promotes rafls apoptosis by upregulating lncRNAmalat1,and that malat1 induces apoptosis by inhibiting the activation of the pi3k/akt pathway.",28026003
MBNL1-AS1,LOC401093,3q25.1,HSALNG0029874,"HSALNT0062348,HSALNT0062349,HSALNT0062350,HSALNT0062352,HSALNT0062353,HSALNT0062356,HSALNT0062359,HSALNT0062360,HSALNT0062361,HSALNT0062362,HSALNT0289366,HSALNT0315399,HSALNT0315400,HSALNT0315401,HSALNT0315402,HSALNT0315403,HSALNT0315404,HSALNT0315405,HSALNT0315406,HSALNT0315407,HSALNT0315408,HSALNT0315409,HSALNT0315410,HSALNT0315411,HSALNT0315412,HSALNT0315413,HSALNT0315414,HSALNT0315415",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg00661523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
MEG8,NCRNA00024;Irm;Rian;Bsr;LINC00024;AL132709.8;lnc-MGC;SNHG23;SNHG24,14q32.31,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg05187247;cg00975791;cg13153796;cg01928104;cg04550367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30176915
MESTIT1,NCRNA00040;MEST-AS1;MEST-IT1,7q32.2,HSALNG0061370,"HSALNT0129020,HSALNT0129021,HSALNT0129022,HSALNT0129024,HSALNT0129025,HSALNT0289167,HSALNT0343349",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg07224147;cg05862114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29743579
MIMT1,MIM1;NCRNA00067;LINC00067,19q13.43,HSALNG0127793,"HSALNT0262813,HSALNT0262814,HSALNT0262816,HSALNT0262817,HSALNT0262818,HSALNT0262819,HSALNT0398929,HSALNT0398930,HSALNT0398931,HSALNT0398932,HSALNT0398933,HSALNT0398934,HSALNT0398935,HSALNT0398936",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg06652523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,27585642
MIR137HG,,1p21.3,HSALNG0005432,"HSALNT0011290,HSALNT0011291,HSALNT0011292,HSALNT0011295,HSALNT0011296,HSALNT0011297,HSALNT0011298,HSALNT0011299,HSALNT0011304,HSALNT0011306,HSALNT0011307,HSALNT0011314,HSALNT0011315,HSALNT0294142,HSALNT0294143,HSALNT0294144,HSALNT0294145,HSALNT0294146,HSALNT0294147,HSALNT0294148,HSALNT0294149,HSALNT0294150,HSALNT0294151,HSALNT0294152,HSALNT0294153,HSALNT0294154,HSALNT0294155,HSALNT0294156,HSALNT0294157,HSALNT0294158,HSALNT0294159,HSALNT0294160",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg24089400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30176915
MIR31HG,LOC554202;hsa-lnc-31;LncHIFCAR,9p21.3,HSALNG0117711,,,NA,,Disease,Rheumatoid arthritis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,miRNA,miR-214,RNA-RNA,Inhibit,NA,NA,Cancer proliferation;Migration;Invasion,Pi3k/akt signaling pathway,ceRNA,NA,NA,,34753831
MKNK1-AS1,,1p33,HSALNG0003339,"HSALNT0006308,HSALNT0006310,HSALNT0006311,HSALNT0291960",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg17291907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
NEAT1,VINC;LINC00084;MENepsilon/beta;NCRNA00084;TncRNA,11q13.1,HSALNG0084892,,,NA,,Disease,Rheumatoid arthritis,Bone Marrow,NA,NA,NA,NA,RNA,Up-regulated,NA,NA,NA,NA,"miRNA,miRNA",miR-21;miR-205a,"RNA-RNA,RNA-RNA","Inhibit,Inhibit",NA,NA,NA,NA,ceRNA,NA,NA,,34708894
NEAT1,TncRNA;MENepsilon/beta;LINC00084;VINC;NCRNA00084,11q13.1,HSALNG0084892,"HSALNT0176751,HSALNT0176753,HSALNT0176757,HSALNT0176758,HSALNT0176759,HSALNT0176762,HSALNT0176765,HSALNT0289192,HSALNT0363258,HSALNT0363259,HSALNT0363260,HSALNT0363261,HSALNT0363262,HSALNT0363263,HSALNT0363264,HSALNT0363265,HSALNT0363266,HSALNT0363267,HSALNT0363268,HSALNT0363269,HSALNT0363270,HSALNT0363271,HSALNT0363272,HSALNT0363273,HSALNT0363274,HSALNT0363275,HSALNT0363276,HSALNT0363277,HSALNT0363278,HSALNT0363279,HSALNT0363280,HSALNT0363281,HSALNT0363282,HSALNT0363283,HSALNT0363284,HSALNT0363285,HSALNT0363286,HSALNT0363287,HSALNT0363289",Y,NA,Placental mammal,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg24013589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
PITX1-AS1,C5orf66,5q31.1,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg02198988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
PITX1-AS1,C5orf66,5q31.1,,,,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg07808859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,30176915
PSMB8-AS1,XXbac-BPG246D15.8;TAP1-AS1;TAPSAR1,6p21.32,HSALNG0049455,"HSALNT0104961,HSALNT0104962,HSALNT0104963,HSALNT0104970,HSALNT0104982,HSALNT0104989,HSALNT0333769,HSALNT0333770,HSALNT0333771,HSALNT0333772,HSALNT0333773,HSALNT0333774,HSALNT0333775,HSALNT0333776",,NA,,Disease,rheumatoid arthritis,NA,NA,NA,DNA methylation,cg05629721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26556652
