symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
"H19","D11S813E;ASM;ASM1;NCRNA00008;LINC00008;MIR675HG","11p15.5","HSALNG0082178","HSALNT0171121,HSALNT0171122,HSALNT0171123,HSALNT0171124,HSALNT0171125,HSALNT0289462,HSALNT0361012,HSALNT0361013,HSALNT0361014,HSALNT0361015,HSALNT0361016,HSALNT0361017,HSALNT0361018,HSALNT0361019,HSALNT0361020,HSALNT0361021,HSALNT0361022,HSALNT0361023,HSALNT0361024,HSALNT0361025,HSALNT0361026,HSALNT0361027,HSALNT0361028,HSALNT0361029,HSALNT0361030,HSALNT0361031","","NA","","Disease","gastric cancer","Ges1;Gastric cancer tissue;Ags;Stomach","NA","NA","NA","NA","RNA","Differentially expressed","NA","NA","NA","NA","miRTF;NA","miR-675;RUNX1","NA;NA","inhibit;NA","RNAi;Q-RCR;Wetern blotting assay","NA","Invasion;Cancer proliferation;Metastasis;Insensitivity to antigrowth signals","Erbb signaling pathway;Calcium signaling pathway;Hif-1 signaling pathway","NA","NA","NA","We found that h19 depended on mir-675 to enhance the proliferation and invasion of gastric cancer ags cells,and the expression of mir-675 was positively correlated with h19 in patients with gastric cancer.Subsequently,the tumor-suppressor runt domain transcription factor 1 (runx1) was confirmed to be a downstream molecule of h19/mir-675 axis,since overexpression of h19 or mir-675 significantly decreased runx1 expression in ags cells,and knockdown of h19 or mir-675 enhanced runx1 expression.In this study,We found that h19 depended on mir-675 to enhance the proliferation and invasion of gastric cancer ags cells,and the expression of mir-675 was positively correlated with h19 in patients with gastric cancer.Long noncoding rna h19-derived mir-675 enhances proliferation and invasion via runx1 in gastric cancer cells.Subsequently,the tumor-suppressor runt domain transcription factor 1 (runx1) was confirmed to be a downstream molecule of h19/mir-675 axis,since overexpression of h19 or mir-675 significantly decreased runx1 expression in ags cells,and knockdown of h19 or mir-675 enhanced runx1 expression.To our knowledge,this is the time to demonstrate that runx1 serves as a link between h19/mir-675 axis and akt/mtor signaling and is a pivotal mediator in gastric cancer progression induced by h19/mir-675.The long non-coding rna h19-derived mir-675 modulates human gastric cancer cell proliferation by targeting tumor suppressor runx1/We found that mir-675 was positively expressed with h19 and was a pivotal mediator in h19-induced gastric cancer cell growth promotion/the tumor suppressor runt domain transcription factor1 (runx1) was confirmed to be a direct target of mir-675 using a luciferase reporter assay and western blotting analyses/our study demonstrated that the novel pathway h19/mir-675/runx1 regulates gastric cancer development/to our knowledge,this is the time to demonstrate that runx1 serves as a link between h19/mir-675 axis and akt/mtor signaling and is a pivotal mediator in gastric cancer progression induced by h19/mir-675.","26931432"
"H19","D11S813E;ASM;ASM1;NCRNA00008;LINC00008;MIR675HG","11p15.5","HSALNG0082178","HSALNT0171121,HSALNT0171122,HSALNT0171123,HSALNT0171124,HSALNT0171125,HSALNT0289462,HSALNT0361012,HSALNT0361013,HSALNT0361014,HSALNT0361015,HSALNT0361016,HSALNT0361017,HSALNT0361018,HSALNT0361019,HSALNT0361020,HSALNT0361021,HSALNT0361022,HSALNT0361023,HSALNT0361024,HSALNT0361025,HSALNT0361026,HSALNT0361027,HSALNT0361028,HSALNT0361029,HSALNT0361030,HSALNT0361031","","NA","","Disease","gastric cancer","NA","NA","NA","NA","NA","RNA","Up-regulated","PCG","YAP1","NA","Promote","NA","NA","NA","NA","RNAi;Q-RCR","NA","Insensitivity to antigrowth signals;Migration;Invasion;Metastasis;Cancer proliferation","NA","NA","NA","NA","Yap1 enhances cell proliferation,migration,and invasion of gastric cancer in vitro and in vivo.Yap1 and p62 were significantly up-regulated in gc specimens.Stable yap1 silencing inhibited the proliferation,migration,and invasion of bgc-823 gc cells in vitro and inhibited the growth of xenograft tumor and hematogenous metastasis of bgc-823 gc cells in vivo.The mechanism was associated with inhibited extracellular signal-regulated kinases (erk)1/2 phosphorylation,elevated e-cadherin protein expression and decreased vimentin protein expression,down-regulated beta-catenin protein expression and elevated alpha-catenin protein expression,and down-regulated long non-coding rna (lncRNA) expressions including hox transcript antisense rna (hotair),h19,metastasis-associated lung adenocarcinoma transcript 1 (malat1),human large tumor suppressor-2 (lats2)-as1-001,and lats2.","27835600"
"H19","D11S813E;ASM;ASM1;NCRNA00008;LINC00008;MIR675HG","11p15.5","HSALNG0082178","HSALNT0171121,HSALNT0171122,HSALNT0171123,HSALNT0171124,HSALNT0171125,HSALNT0289462,HSALNT0361012,HSALNT0361013,HSALNT0361014,HSALNT0361015,HSALNT0361016,HSALNT0361017,HSALNT0361018,HSALNT0361019,HSALNT0361020,HSALNT0361021,HSALNT0361022,HSALNT0361023,HSALNT0361024,HSALNT0361025,HSALNT0361026,HSALNT0361027,HSALNT0361028,HSALNT0361029,HSALNT0361030,HSALNT0361031","","NA","","Disease","gastric cancer","Bgc823;Gastric tissue;Ges1;Paracancerous tissue;Sgcsgc 7901;Mkn45;Ags","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","NA","NA","NA","NA","QRT-PCR;Luciferase reporter assay;Wetern blotting assay;In vitro knockdown","NA","Cell growth;Migration;Epithelial-mesenchymal transition;Invasion;Cancer proliferation","NA","NA","metastasis","NA","H19 was found to be upregulated in gc tissues and cells compared with the para-cancerous tissues,and an elevated expression of h19 was associated with lymph node metastasis and tnm stage.Furthermore,the downregulation of h19 suppressed the proliferation,invasion,migration and epithelial-mesenchymal transition of gc cells in vitro and suppressed tumor growth in vivo.H19 promoted tumor growth and metastasis via the mir-22-3p/snail1 signaling pathway.The downregulation of h19 suppressed the proliferation,invasion,migration and epithelial__esenchymal transition of gc cellsin vitro and suppressed tumor growth in vivo.H19_was found to be upregulated in gc_tissues and_cells_compared with the para__ancerous tissues,and an elevated expression of_h19_was associated with lymph node_metastasis_and tnm stage.","31081061"
"H19","D11S813E;ASM1;LINC00008;ASM;MIR675HG;NCRNA00008","11p15.5","HSALNG0082178","","","NA","","Disease","Oral cancer","HUM-iCell-m004","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","mRNA","ZEB1","RNA-RNA","Promote","Rna immunoprecipitation rip","NA","Cancer proliferation;Metastasis","NA","NA","NA","NA","","33270342"
"H19","D11S813E;ASM;ASM1;NCRNA00008;LINC00008;MIR675HG","11p15.5","HSALNG0082178","HSALNT0171121,HSALNT0171122,HSALNT0171123,HSALNT0171124,HSALNT0171125,HSALNT0289462,HSALNT0361012,HSALNT0361013,HSALNT0361014,HSALNT0361015,HSALNT0361016,HSALNT0361017,HSALNT0361018,HSALNT0361019,HSALNT0361020,HSALNT0361021,HSALNT0361022,HSALNT0361023,HSALNT0361024,HSALNT0361025,HSALNT0361026,HSALNT0361027,HSALNT0361028,HSALNT0361029,HSALNT0361030,HSALNT0361031","","NA","","Disease","glioma","Glioma tissue;U373;U251;A172;U563;U87","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","NA","NA","NA","NA","QRT-PCR;Luciferase reporter assay","NA","Invasion;Cancer proliferation;Metastasis;Insensitivity to antigrowth signals","NA","ceRNA","NA","NA","Long non-coding rna h19 promotes proliferation and invasion in human glioma cells by downregulating mir-152/h19 promoted glioma cell proliferation and invasion by negatively regulating mir-152 expression/h19 and mir-152 directly regulated each other.Taken together,h19 promoted glioma cell proliferation and invasion by negatively regulating mir-152 expression,providing evidence for the potential application of h19 as a biomarker and therapy target for glioma.","29422115"
"H19","D11S813E;ASM;ASM1;NCRNA00008;LINC00008;MIR675HG","11p15.5","HSALNG0082178","HSALNT0171121,HSALNT0171122,HSALNT0171123,HSALNT0171124,HSALNT0171125,HSALNT0289462,HSALNT0361012,HSALNT0361013,HSALNT0361014,HSALNT0361015,HSALNT0361016,HSALNT0361017,HSALNT0361018,HSALNT0361019,HSALNT0361020,HSALNT0361021,HSALNT0361022,HSALNT0361023,HSALNT0361024,HSALNT0361025,HSALNT0361026,HSALNT0361027,HSALNT0361028,HSALNT0361029,HSALNT0361030,HSALNT0361031","","NA","","Disease","acute myeloid leukemia","Hl60;Hek193t;Acute myelocytic leukemia tissue","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","TF","ID2","NA","Promote","Wetern blotting assay;Q-RCR;Western blotting assay;Luciferase reporter assay","NA","Cancer proliferation;Insensitivity to antigrowth signals","NA","ceRNA","NA","NA","It was demonstrated that the knockdown of lncRNA h19 resulted in increased expression of hsa-microrna-19a/b and decreased expression of inhibitor of dna binding 2 (id2) in aml cells.LncRNA h19 regulates id2 expression through competitive binding to hsa-mir-19a/b in acute myelocytic leukemia/the results of the bioinformatic analysis revealed potential hsa-mir-19a/b-3p binding sites in lncRNA h19 and id2/it was demonstrated that the knockdown of lncRNA h19 resulted in increased expression of hsa-microrna (mir)-19a/b and decreased expression of inhibitor of dna binding 2 (id2) in aml cells/the results of the present study suggest that lncRNA h19 regulates the expression of id2 through competitive binding to hsa-mir-19a and hsa-mir-19b,which may serve a role in aml cell proliferation.","28765931"
"H19","D11S813E;ASM;ASM1;NCRNA00008;LINC00008;MIR675HG","11p15.5","HSALNG0082178","HSALNT0171121,HSALNT0171122,HSALNT0171123,HSALNT0171124,HSALNT0171125,HSALNT0289462,HSALNT0361012,HSALNT0361013,HSALNT0361014,HSALNT0361015,HSALNT0361016,HSALNT0361017,HSALNT0361018,HSALNT0361019,HSALNT0361020,HSALNT0361021,HSALNT0361022,HSALNT0361023,HSALNT0361024,HSALNT0361025,HSALNT0361026,HSALNT0361027,HSALNT0361028,HSALNT0361029,HSALNT0361030,HSALNT0361031","","NA","","Disease","atherosclerosis","Muscle","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","PCG;NA","WNT1;miR-148b","NA;NA","promote;NA","Rip;Q-RCR;Luciferase reporter assay","NA","Evading apoptosis;Cancer proliferation;Apoptosis;Insensitivity to antigrowth signals","NA","ceRNA","NA","NA","H19 knockdown suppresses proliferation and induces apoptosis by regulating mir-148b/wnt/beta-catenin in ox-ldl-stimulated vascular smooth muscle cells.H19 inhibited mir-148b expression by direct interaction.Further mechanical explorations showed that wnt1 was a target of mir-148b and h19 acted as a competing endogenous rna (cerna) of mir-148b to enhance wnt1 expression.H19 facilitated proliferation and inhibited apoptosis through modulating wnt/beta-catenin signaling pathway via mir-148b in ox-ldl-stimulated ha-vsmcs,implicating the potential values of h19 in as therapy.H19 knockdown suppressed proliferation and promoted apoptosis in ha-vsmcs following the treatment of ox-ldl.H19 inhibited mir-148b expression by direct interaction.","29415742"
"H19","D11S813E;ASM;ASM1;NCRNA00008;LINC00008;MIR675HG","11p15.5","HSALNG0082178","HSALNT0171121,HSALNT0171122,HSALNT0171123,HSALNT0171124,HSALNT0171125,HSALNT0289462,HSALNT0361012,HSALNT0361013,HSALNT0361014,HSALNT0361015,HSALNT0361016,HSALNT0361017,HSALNT0361018,HSALNT0361019,HSALNT0361020,HSALNT0361021,HSALNT0361022,HSALNT0361023,HSALNT0361024,HSALNT0361025,HSALNT0361026,HSALNT0361027,HSALNT0361028,HSALNT0361029,HSALNT0361030,HSALNT0361031","","NA","","Disease","keloid","Keloids","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","Inhibit","PCG;PCG","MTOR;VEGFA","NA;NA","promote;promote","RNAi;Wetern blotting assay;Q-RCR;Knockdown","NA","Cancer proliferation;Insensitivity to antigrowth signals","NA","NA","NA","NA","Long non-coding rna h19 promotes the proliferation of fibroblasts in keloid scarring.The results confirmed that knockdown of h19 inhibited mtor and vegf expression.In summary,the results indicate that h19 may be associated with increased proliferative activity of keloid fibroblasts,which may be mediated by mtor and vegf.The results confirmed that knockdown of h19 inhibited mtor and vegf expression.","27698867"
"H19","D11S813E;ASM;ASM1;NCRNA00008;LINC00008;MIR675HG","11p15.5","HSALNG0082178","HSALNT0171121,HSALNT0171122,HSALNT0171123,HSALNT0171124,HSALNT0171125,HSALNT0289462,HSALNT0361012,HSALNT0361013,HSALNT0361014,HSALNT0361015,HSALNT0361016,HSALNT0361017,HSALNT0361018,HSALNT0361019,HSALNT0361020,HSALNT0361021,HSALNT0361022,HSALNT0361023,HSALNT0361024,HSALNT0361025,HSALNT0361026,HSALNT0361027,HSALNT0361028,HSALNT0361029,HSALNT0361030,HSALNT0361031","","NA","","Disease","bladder cancer","Rt4;Tccsup;Dsh1;Bladder cancer tissue;Rt112;253j","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","NA","NA","NA","NA","Q-RCR;Wetern blotting assay","NA","Cancer proliferation","NA","NA","metastasis","NA","We found that h19 expression levels were remarkably increased in bladder cancer tissues as compared with adjacent normal control tissue,and forced expression of h19 promoted bladder cancer cell proliferation in vitro.Gain-of-function and loss-of-function studies demonstrated that upregulated h19 increased bladder cancer cell proliferation by increasing id2 expression.","23399020"
"H19","D11S813E;ASM;ASM1;NCRNA00008;LINC00008;MIR675HG","11p15.5","HSALNG0082178","HSALNT0171121,HSALNT0171122,HSALNT0171123,HSALNT0171124,HSALNT0171125,HSALNT0289462,HSALNT0361012,HSALNT0361013,HSALNT0361014,HSALNT0361015,HSALNT0361016,HSALNT0361017,HSALNT0361018,HSALNT0361019,HSALNT0361020,HSALNT0361021,HSALNT0361022,HSALNT0361023,HSALNT0361024,HSALNT0361025,HSALNT0361026,HSALNT0361027,HSALNT0361028,HSALNT0361029,HSALNT0361030,HSALNT0361031","","NA","","Disease","bladder cancer","Rt4;Tccsup;Bladder cancer tissue;J82;5637;T24;Ht1376;253j","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","miRNA","miR-675","NA","NA","RNAi;Q-RCR;Wetern blotting assay;Luciferase reporter assay","NA","Cancer proliferation;Insensitivity to antigrowth signals","Wnt signaling pathway;Mapk signaling pathway;P53 signaling pathway;Neurotrophin signaling pathway","NA","NA","NA","We found that mir-675 expression levels were remarkably increased in bladder cancer tissues as compared with adjacent noncancerous tissues or normal bladder tissue from health donors/ moreover,enhanced mir-675 expression was also observed in bladder cancer cell lines.Ectopic expression of h19 significantly increased bladder cancer cell proliferation and mir-675 expression in vitro/ectopic expression of h19 significantly increased bladder cancer cell proliferation and mir-675 expression in vitro.Furthermore,overexpression of mir-675 promoted bladder cancer cell proliferation,while suppression of mir-675 induced g1 phase cell cycle arrest and promoted cell apoptosis.Western blotting analysis further identified that mir-675 inhibited p53 activation,decreased the ratio of bax/bcl-2 and cyclin d1 expression in bladder cancer cells/ those effects may result in the abnormal proliferation of bladder cancer cells.","26198047"
"H19","D11S813E;ASM;ASM1;NCRNA00008;LINC00008;MIR675HG","11p15.5","HSALNG0082178","HSALNT0171121,HSALNT0171122,HSALNT0171123,HSALNT0171124,HSALNT0171125,HSALNT0289462,HSALNT0361012,HSALNT0361013,HSALNT0361014,HSALNT0361015,HSALNT0361016,HSALNT0361017,HSALNT0361018,HSALNT0361019,HSALNT0361020,HSALNT0361021,HSALNT0361022,HSALNT0361023,HSALNT0361024,HSALNT0361025,HSALNT0361026,HSALNT0361027,HSALNT0361028,HSALNT0361029,HSALNT0361030,HSALNT0361031","","NA","","Disease","breast cancer","Mcf7;T47d;Bt20;Breast cancer tissue;Mdamb231","NA","NA","Epigenetic change","imprinting gene","RNA","Up-regulated","TF","E2F1","Protein-DNA","Promote","NA","NA","NA","NA","Northern blot;Wetern blotting assay;Chip;RNAi;Q-RCR","NA","Cancer proliferation;Insensitivity to antigrowth signals","NA","Transcriptional regulation","NA","NA","We show here that h19 transcription is up-regulated during the s-phase of growth-stimulated cells and that the h19 promoter is activated by e2f1 in breast cancer cells.Furthermore,weshow that h19 overexpression confers a growth advantage on breast cancer cells released from growth arrest as well as in asynchronously growing cells.The h19 knockdown by small interfering rna duplexes impedes s-phase entry in both wild-type and stably h19-transfected cells.Based on these findings,weconclude that the h19 rna is actively linked to e2f1 to promote cell cycle progression of breast cancer cells.This clearly supports the h19 oncogenic function in breast tumor genesis.H19 mrna-like noncoding rna promotes breast cancer cell proliferation through positive control by e2f1.We show here that h19 transcription is up-regulated during the s-phase of growth-stimulated cells and that the h19 promoter is activated by e2f1 in breast cancer cells.Consistently,wedemonstrate by chromatin immunoprecipitation assays that endogenous e2f1 is recruited to the h19 promoter in vivo.Weconclude that the h19 rna is actively linked to e2f1 to promote cell cycle progression of breast cancer cells.We show here that h19 transcription is up-regulated during the s-phase of growth-stimulated cells and that the h19 promoter is activated by e2f1 in breast cancer cells.H19 repression by prb and e2f6 confirms the e2f1-dependent control of the h19 promoter.Consistently,wedemonstrate by chromatin immunoprecipitation assays that endogenous e2f1 is recruited to the h19 promoter in vivo.The functionality of e2f promoter sites was further confirmed by gel shift and mutagenesis experiments,revealing that these sites are required for binding and promoter response to e2f1 exogenous expression and serum stimulation.","15985428"
"HAGLR","Mdgt;MIR7704HG;HOXD-AS1","2q31.1","HSALNG0020594","HSALNT0043539,HSALNT0043541,HSALNT0043543,HSALNT0043554,HSALNT0043555,HSALNT0043556,HSALNT0043557,HSALNT0043558,HSALNT0043559,HSALNT0043560,HSALNT0043561,HSALNT0043562,HSALNT0043563,HSALNT0043565,HSALNT0043567,HSALNT0043568,HSALNT0307320,HSALNT0307321,HSALNT0307322,HSALNT0307323,HSALNT0307324,HSALNT0307325,HSALNT0307326,HSALNT0307327,HSALNT0307328,HSALNT0307329,HSALNT0307330,HSALNT0307331,HSALNT0307332,HSALNT0307333,HSALNT0307334,HSALNT0307335,HSALNT0307336,HSALNT0307337,HSALNT0307338,HSALNT0307339,HSALNT0307340,HSALNT0307341,HSALNT0307342,HSALNT0307343,HSALNT0307344,HSALNT0307345,HSALNT0307346","","NA","","Disease","epithelial ovarian cancer","NA","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","miRNA","miR-133a-3p","RNA-RNA","NA","Q-RCR;Luciferase reporter assay","NA","Insensitivity to antigrowth signals;Epithelial-mesenchymal transition;Invasion;Metastasis;Cancer proliferation","NA","ceRNA","NA","NA","LncRNA hoxd-as1 promotes epithelial ovarian cancer cells proliferation and invasion by targeting mir-133a-3p and activating wnt/beta-catenin signaling pathway/hoxd-as1 promoted cell proliferation,invasion,and emt process through sponging mir-133a-3p in eoc cells.","29239819"
"HAGLR","Mdgt;MIR7704HG;HOXD-AS1","2q31.1","HSALNG0020594","HSALNT0043539,HSALNT0043541,HSALNT0043543,HSALNT0043554,HSALNT0043555,HSALNT0043556,HSALNT0043557,HSALNT0043558,HSALNT0043559,HSALNT0043560,HSALNT0043561,HSALNT0043562,HSALNT0043563,HSALNT0043565,HSALNT0043567,HSALNT0043568,HSALNT0307320,HSALNT0307321,HSALNT0307322,HSALNT0307323,HSALNT0307324,HSALNT0307325,HSALNT0307326,HSALNT0307327,HSALNT0307328,HSALNT0307329,HSALNT0307330,HSALNT0307331,HSALNT0307332,HSALNT0307333,HSALNT0307334,HSALNT0307335,HSALNT0307336,HSALNT0307337,HSALNT0307338,HSALNT0307339,HSALNT0307340,HSALNT0307341,HSALNT0307342,HSALNT0307343,HSALNT0307344,HSALNT0307345,HSALNT0307346","","NA","","Disease","non-small cell lung cancer","Nsclc tissue","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","PCG;PCG","CDKN1A;MMP9","NA;NA","promote;promote","QRT-PCR;Wetern blotting assay;Luciferase reporter assay;Qrt-qpcr;RNAi","NA","Invasion;Cancer proliferation;Metastasis;Insensitivity to antigrowth signals","NA","ceRNA","NA","NA","Long noncoding rna hoxd-as1 promotes non-small cell lung cancer migration and invasion through regulating mir-133b/mmp9 axis.We found that mir-133b was a direct downstream target of hoxd-as1 in nsclc.Mir-133b inhibition reverse the inhibitory effect of hoxd-as1 knockdown on the proliferation,migration,and invasion of nsclc cells.Furthermore,hoxd-as1 positively regulated the expression of mmp-9 (a target of mir-133b) in nsclc cells.Increased haglr expression promotes non-small cell lung cancer proliferation and invasion via enhanced de novo lipogenesis.Furthermore,the expression levels of p21 and matrix metallopeptidase-9 (mmp-9) were dysregulated when haglr expression was suppressed.Increased haglr expression promotes non-small cell lung cancer proliferation and invasion via enhanced de novo lipogenesis.Furthermore,the expression levels of p21 and matrix metallopeptidase-9 (mmp-9) were dysregulated when haglr expression was suppressed.","28443464"
"HAGLR","Mdgt;MIR7704HG;HOXD-AS1","2q31.1","HSALNG0020594","HSALNT0043539,HSALNT0043541,HSALNT0043543,HSALNT0043554,HSALNT0043555,HSALNT0043556,HSALNT0043557,HSALNT0043558,HSALNT0043559,HSALNT0043560,HSALNT0043561,HSALNT0043562,HSALNT0043563,HSALNT0043565,HSALNT0043567,HSALNT0043568,HSALNT0307320,HSALNT0307321,HSALNT0307322,HSALNT0307323,HSALNT0307324,HSALNT0307325,HSALNT0307326,HSALNT0307327,HSALNT0307328,HSALNT0307329,HSALNT0307330,HSALNT0307331,HSALNT0307332,HSALNT0307333,HSALNT0307334,HSALNT0307335,HSALNT0307336,HSALNT0307337,HSALNT0307338,HSALNT0307339,HSALNT0307340,HSALNT0307341,HSALNT0307342,HSALNT0307343,HSALNT0307344,HSALNT0307345,HSALNT0307346","","NA","","Disease","non-small cell lung cancer","NA","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","PCG","MMP9","NA","Promote","QRT-PCR;Luciferase reporter assay","NA","Insensitivity to antigrowth signals;Migration;Invasion;Metastasis;Cancer proliferation","NA","ceRNA","NA","NA","Long noncoding rna hoxd-as1 promotes non-small cell lung cancer migration and invasion through regulating mir-133b/mmp9 axis.We found that mir-133b was a direct downstream target of hoxd-as1 in nsclc.Mir-133b inhibition reverse the inhibitory effect of hoxd-as1 knockdown on the proliferation,migration,and invasion of nsclc cells.Furthermore,hoxd-as1 positively regulated the expression of mmp-9 (a target of mir-133b) in nsclc cells.Increased haglr expression promotes non-small cell lung cancer proliferation and invasion via enhanced de novo lipogenesis.Furthermore,the expression levels of p21 and matrix metallopeptidase-9 (mmp-9) were dysregulated when haglr expression was suppressed.","29958139"
"HAGLR","Mdgt;MIR7704HG;HOXD-AS1","2q31.1","HSALNG0020594","HSALNT0043539,HSALNT0043541,HSALNT0043543,HSALNT0043554,HSALNT0043555,HSALNT0043556,HSALNT0043557,HSALNT0043558,HSALNT0043559,HSALNT0043560,HSALNT0043561,HSALNT0043562,HSALNT0043563,HSALNT0043565,HSALNT0043567,HSALNT0043568,HSALNT0307320,HSALNT0307321,HSALNT0307322,HSALNT0307323,HSALNT0307324,HSALNT0307325,HSALNT0307326,HSALNT0307327,HSALNT0307328,HSALNT0307329,HSALNT0307330,HSALNT0307331,HSALNT0307332,HSALNT0307333,HSALNT0307334,HSALNT0307335,HSALNT0307336,HSALNT0307337,HSALNT0307338,HSALNT0307339,HSALNT0307340,HSALNT0307341,HSALNT0307342,HSALNT0307343,HSALNT0307344,HSALNT0307345,HSALNT0307346","","NA","","Disease","ovarian cancer","Oc tissue","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","PCG","FZD4","NA","Promote","QRT-PCR;Rip;Luciferase reporter assay;Q-RCR;Sequencing","NA","Insensitivity to antigrowth signals;Migration;Invasion;Metastasis;Cancer proliferation","Tgf-beta signaling pathway","ceRNA","NA","NA","In the current study,hoxd-as1 was observed to be upregulated in both oc tissues and cell lines.Besides,elevated expression of hoxd-as1 was found to be associated with poor prognosis of oc patients.Furthermore,functional studies demonstrated that hoxd-as1 promoted oc cell proliferation and colony formation,and enhanced the migration and invasion capabilities of oc cells.Mechanistically,hoxd-as1 was detected to positively regulate the expression of frizzled family receptor 4 (fzd4) by competitively binding to mir-608.Taken together,hoxd4-as1 exerts tumor-promoting functions through mir-608/fzd4 axis in oc.Hoxd-as1 promotes cell proliferation,migration and invasion through mir-608/fzd4 axis in ovarian cancer/hoxd-as1 was detected to positively regulate the expression of frizzled family receptor 4 (fzd4) by competitively binding to mir-608.","29416930"
"HAND2-AS1","DEIN;NBLA00301;FLJ11539","4q34.1","","","","NA","","Disease","esophageal squamous cell cancer","Esophageal squamous cell carcinoma tissue;Kyse30;Kyse70","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","miRNA","miR-21","RNA-RNA","Inhibit","QRT-PCR","NA","Invasion;Migration;Cancer proliferation","NA","NA","NA","NA","LncRNA hand2-as1 overexpression resulted in downregulation of mirna-21 in cells of escc cell lines and inhibited cell proliferation,migration,and invasion.","30520131"
"HAS2-AS1","HASNT;NCRNA00077;HAS2AS;HAS2-AS","8q24.13","HSALNG0068110","HSALNT0142767,HSALNT0142768,HSALNT0142769,HSALNT0142770,HSALNT0142772,HSALNT0142773,HSALNT0142774,HSALNT0142778,HSALNT0142781,HSALNT0142782,HSALNT0142783,HSALNT0142784,HSALNT0142785,HSALNT0142786,HSALNT0142790,HSALNT0142791,HSALNT0142792,HSALNT0142793,HSALNT0142795,HSALNT0142803,HSALNT0142805,HSALNT0142806,HSALNT0142807,HSALNT0142822,HSALNT0142828,HSALNT0142829,HSALNT0142830,HSALNT0142832,HSALNT0142833,HSALNT0288996,HSALNT0349397,HSALNT0349398,HSALNT0349399,HSALNT0349400,HSALNT0349401,HSALNT0349402,HSALNT0349403,HSALNT0349404,HSALNT0349405,HSALNT0349406,HSALNT0349407,HSALNT0349408,HSALNT0349409,HSALNT0349410,HSALNT0349411,HSALNT0349412,HSALNT0349413,HSALNT0349414,HSALNT0349415,HSALNT0349416,HSALNT0349417,HSALNT0349418,HSALNT0349419,HSALNT0349420,HSALNT0349421,HSALNT0349422,HSALNT0349423,HSALNT0349424,HSALNT0349425","","NA","","Disease","glioma","Glioma tissue","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","NA","NA","NA","NA","QRT-PCR;Q-RCR","NA","Invasion;Migration;Cancer proliferation","Pi3k/akt signaling pathway","NA","NA","NA","In our research,has2-as1 expression was elevated in glioma tissues compared with normal brain tissues/knocking down has2-as1 expression inhibited glioma cell viability,migration,and invasion through phosphoinositide 3-kinase/ protein kinase b signaling pathway.","30790335"
"HCG11","bK14H9.3;FLJ14049;FLJ30357","6p22.2","HSALNG0048782","HSALNT0102926,HSALNT0289523,HSALNT0333335,HSALNT0333336","","NA","","Disease","prostate cancer","C42b;Prostate cancer tissue;293t;Pc3","NA","NA","NA","NA","RNA","Down-regulated","NA","NA","NA","NA","miRNA","miR-543","RNA-RNA","Inhibit","QRT-PCR;Q-RCR;Wetern blotting assay;Luciferase reporter assay","NA","Cell growth;Migration;Invasion;Apoptosis;Cancer proliferation","Akt signaling pathway;mTOR signaling pathway","NA","metastasis","NA","Overexpression of hcg11 inhibited cell proliferation,invasion and migration,whereas induced cell apoptosis by regulating mir-543 expression in vitro and in vivo.More than that,lncRNA hcg11 inhibited pi3k/akt signaling pathway to suppress pca progression.Our data showed the overexpression of hgc11 inhibited pi3k/akt signaling pathway by down-regulating mir-543 expression,resulting in the suppression of cell growth in pca.Overexpression of hcg11 inhibited cell proliferation,invasion and migration,whereas induced cell apoptosis by regulating mir-543 expression in vitro and in vivo.","31228307"
"HCG18","Em:AB014087.1;FLJ25550;FLJ31598","6p22.1","","","","NA","","Disease","Prostate cancer","Prostate Gland","NA","NA","NA","NA","RNA","Up-regulated","NA","NA","NA","NA","miRNA","miR-370-3p","RNA-RNA","Inhibit","NA","NA","Invasion;Apoptosis;Cancer proliferation;Migration","NA","ceRNA","NA","NA","","34708395"
